RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1045173,2014906821,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/25/2014 8:59,8/22/2014 20:00,8/23/2014 5:30,14XX BLOCK OF MINOR AV,D,D3,8300.2006,0,0,"(0.0, 0.0)",8,2014
1047003,2014906820,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:54,8/22/2014 16:00,8/22/2014 17:00,XX BLOCK OF LENORA ST,M,M3,8002.2012,0,0,"(0.0, 0.0)",8,2014
38438,2014906819,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/25/2014 8:45,8/24/2014 8:40,8/25/2014 8:40,84XX BLOCK OF 18 AV SW,F,F2,11401.3017,-122.3577634,47.52738877,"(47.527388772, -122.357763432)",8,2014
1048253,2014906819,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/25/2014 8:45,8/24/2014 8:40,8/25/2014 8:40,84XX BLOCK OF 18 AV SW,F,F2,11400.2003,0,0,"(0.0, 0.0)",8,2014
1046264,2014283079,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 8:41,8/25/2014 7:40,8/25/2014 8:00,71XX BLOCK OF MARTIN LUTHER KING JR WY S,S,S1,11101.4012,0,0,"(0.0, 0.0)",8,2014
1045241,2014283073,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,8/25/2014 8:32,8/25/2014 8:32,,47XX BLOCK OF LAKE WASHINGTON BV S,R,R3,10200.1005,0,0,"(0.0, 0.0)",8,2014
1109932,2014283017,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:29,8/24/2014 14:25,8/24/2014 16:45,13XX BLOCK OF WESTERN AV,M,M3,8100.1017,-122.3397615,47.60686714,"(47.606867139, -122.339761471)",8,2014
1050723,2014283069,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 8:29,8/24/2014 16:00,8/24/2014 23:10,YALE AV N / REPUBLICAN ST,D,D2,7300.1011,-122.3304372,47.62312229,"(47.623122286, -122.330437214)",8,2014
38474,2014283017,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:29,8/24/2014 14:25,8/24/2014 16:45,13XX BLOCK OF WESTERN AV,M,M1,8100.3014,-122.3397615,47.60686714,"(47.606867139, -122.339761471)",8,2014
38362,2014283069,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 8:29,8/24/2014 16:00,8/24/2014 23:10,YALE AV N / REPUBLICAN ST,D,D3,7300.1015,-122.3304372,47.62312229,"(47.623122286, -122.330437214)",8,2014
1044432,2014283067,X,48,PROPERTY LOST,X,LOST PROPERTY,8/25/2014 8:25,8/24/2014 17:00,8/24/2014 19:30,30XX BLOCK OF NW 54 ST,B,B2,3200.3009,0,0,"(0.0, 0.0)",8,2014
38488,2014283067,X,48,PROPERTY LOST,X,LOST PROPERTY,8/25/2014 8:25,8/24/2014 17:00,8/24/2014 19:30,30XX BLOCK OF NW 54 ST,B,B1,3200.3016,-122.3972336,47.66765539,"(47.667655389, -122.397233612)",8,2014
1047002,2014906818,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:21,8/22/2014 10:05,8/22/2014 11:05,DENNY WY / TAYLOR AV,D,D1,7200.2005,-122.346317,47.61856346,"(47.618563455, -122.346317024)",8,2014
38439,2014906818,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:21,8/22/2014 10:05,8/22/2014 11:05,DENNY WY / TAYLOR AV,Q,Q3,7200.1073,-122.346317,47.61856346,"(47.618563456, -122.346317024)",8,2014
1047000,2014906816,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:09,8/21/2014 17:00,8/21/2014 18:00,XX BLOCK OF VIRGINIA ST,M,M3,8002.1005,0,0,"(0.0, 0.0)",8,2014
38440,2014906816,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 8:09,8/21/2014 17:00,8/21/2014 18:00,XX BLOCK OF VIRGINIA ST,M,M1,8002.1007,-122.3432583,47.61056881,"(47.610568808, -122.34325825)",8,2014
1052220,2014283056,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 8:01,8/24/2014 23:30,8/25/2014 7:30,75XX BLOCK OF 5 AV S,F,F1,11200.2014,0,0,"(0.0, 0.0)",8,2014
38374,2014283056,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 8:01,8/24/2014 23:30,8/25/2014 7:30,75XX BLOCK OF 5 AV S,F,F1,11200.2017,-122.3281138,47.53520101,"(47.535201008, -122.3281138)",8,2014
1050721,2014283042,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,8/25/2014 7:45,7/28/2014 12:00,8/4/2014 12:00,1XX BLOCK OF 28 AV,G,G3,8800.3003,0,0,"(0.0, 0.0)",7,2014
38361,2014283042,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,8/25/2014 7:45,7/28/2014 12:00,8/4/2014 12:00,1XX BLOCK OF 28 AV,G,G2,8800.3016,-122.2959837,47.60260447,"(47.602604466, -122.295983725)",7,2014
1044728,2014282989,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 7:38,8/22/2014 22:00,8/22/2014 23:15,43 AV E / E MADISON ST,C,C3,6300.1009,-122.2771229,47.63638575,"(47.636385754, -122.277122888)",8,2014
38475,2014282989,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 7:38,8/22/2014 22:00,8/22/2014 23:15,43 AV E / E MADISON ST,C,C3,6300.2003,-122.2771229,47.63638576,"(47.636385755, -122.277122887)",8,2014
1044733,2014283031,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 7:38,8/24/2014 21:00,8/25/2014 7:30,38XX BLOCK OF S EDMUNDS ST,R,R3,10300.5003,0,0,"(0.0, 0.0)",8,2014
38472,2014283031,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 7:38,8/24/2014 21:00,8/25/2014 7:30,38XX BLOCK OF S EDMUNDS ST,R,R3,10300.5003,-122.284455,47.55865323,"(47.558653229, -122.284455046)",8,2014
1045963,2014283025,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 7:32,8/25/2014 7:32,,8XX BLOCK OF NW 42 ST,J,J2,4700.2037,0,0,"(0.0, 0.0)",8,2014
38366,2014283025,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 7:32,8/25/2014 7:32,,8XX BLOCK OF NW 42 ST,B,B2,4700.2075,-122.3661404,47.65776022,"(47.657760218, -122.366140447)",8,2014
1045014,2014283023,2501,0,FORGERY-CHECK,2500,FORGERY,8/25/2014 7:28,8/25/2014 7:28,,45XX BLOCK OF ROOSEVELT WY NE,U,U2,5200.5006,0,0,"(0.0, 0.0)",8,2014
38342,2014283023,2501,0,FORGERY-CHECK,2500,FORGERY,8/25/2014 7:28,8/25/2014 7:28,,45XX BLOCK OF ROOSEVELT WY NE,U,U2,5200.5009,-122.3174511,47.66219941,"(47.662199412, -122.317451102)",8,2014
1044639,2014283010,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,8/25/2014 7:08,8/23/2014 17:30,8/24/2014 17:00,108XX BLOCK OF ROOSEVELT WY NE,L,L2,1200.101,0,0,"(0.0, 0.0)",8,2014
38377,2014283010,2304,2,THEFT-LICENSE PLATE,2300,OTHER PROPERTY,8/25/2014 7:08,8/23/2014 17:30,8/24/2014 17:00,108XX BLOCK OF ROOSEVELT WY NE,L,L2,1200.1011,-122.3178456,47.70810588,"(47.70810588, -122.317845645)",8,2014
1045609,2014283001,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,8/25/2014 7:00,8/25/2014 7:00,,16XX BLOCK OF 11 AV,C,C2,7500.5008,0,0,"(0.0, 0.0)",8,2014
38355,2014283001,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,8/25/2014 7:00,8/25/2014 7:00,,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.3181689,47.6158384,"(47.615838397, -122.318168851)",8,2014
1050720,2014283006,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 7:00,8/24/2014 22:00,8/25/2014 6:00,26XX BLOCK OF THORNDYKE AV W,Q,Q1,5802.3,0,0,"(0.0, 0.0)",8,2014
38360,2014283006,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 7:00,8/24/2014 22:00,8/25/2014 6:00,26XX BLOCK OF THORNDYKE AV W,Q,Q1,5802.3002,-122.3839109,47.64384377,"(47.643843767, -122.383910935)",8,2014
1045235,2014282991,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 6:45,8/22/2014 18:00,8/25/2014 6:00,104XX BLOCK OF 34 AV SW,W,W3,12000.2001,0,0,"(0.0, 0.0)",8,2014
38459,2014282991,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 6:45,8/22/2014 18:00,8/25/2014 6:00,104XX BLOCK OF 34 AV SW,W,W3,12000.2002,-122.374641,47.50908876,"(47.509088759, -122.374640986)",8,2014
38327,2014907217,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,8/25/2014 5:15,8/23/2014 0:00,8/23/2014 1:00,22XX BLOCK OF 1 AV,D,D1,8002.2005,-122.3458631,47.61299081,"(47.612990814, -122.345863107)",8,2014
1045231,2014282932,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 4:41,8/22/2014 22:00,8/25/2014 4:40,41XX BLOCK OF SW ADMIRAL WY,W,W1,9600.2011,0,0,"(0.0, 0.0)",8,2014
38363,2014282932,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 4:41,8/22/2014 22:00,8/25/2014 4:40,41XX BLOCK OF SW ADMIRAL WY,W,W1,9600.201,-122.3845306,47.58118098,"(47.581180977, -122.384530614)",8,2014
1045965,2014282917,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/25/2014 4:20,8/25/2014 4:20,,34XX BLOCK OF FREMONT AV N,J,J3,4900.2012,0,0,"(0.0, 0.0)",8,2014
38490,2014282917,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/25/2014 4:20,8/25/2014 4:20,,34XX BLOCK OF FREMONT AV N,B,B2,4900.2022,-122.3497912,47.65001037,"(47.650010373, -122.349791171)",8,2014
1044860,2014282817,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/25/2014 3:29,8/25/2014 3:29,,3 AV / SENECA ST,K,K1,8100.2015,-122.3353268,47.60705,"(47.607049999, -122.335326848)",8,2014
38477,2014282817,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/25/2014 3:29,8/25/2014 3:29,,3 AV / SENECA ST,M,M3,8100.2034,-122.3353268,47.60705,"(47.60705, -122.335326847)",8,2014
1045077,2014282868,5212,0,WEAPON-POSSESSION,5200,WEAPON,8/25/2014 3:11,8/25/2014 3:11,,YESLER WY / 2 AV ET S,K,K3,8100.2035,-122.3319864,47.60171697,"(47.601716966, -122.331986369)",8,2014
38476,2014282868,5212,0,WEAPON-POSSESSION,5200,WEAPON,8/25/2014 3:11,8/25/2014 3:11,,YESLER WY / 2 AV ET S,K,K2,8100.2043,-122.3319864,47.60171697,"(47.601716966, -122.331986369)",8,2014
1043890,2014282876,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,8/25/2014 3:02,8/25/2014 2:34,,28XX BLOCK OF RAINIER AV S,R,R1,9500.5005,0,0,"(0.0, 0.0)",8,2014
38358,2014282876,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,8/25/2014 3:02,8/25/2014 2:34,,28XX BLOCK OF RAINIER AV S,R,R2,9500.4005,-122.2978364,47.57793795,"(47.577937948, -122.297836432)",8,2014
1043561,2014282849,4899,0,OBSTRUCT,4800,OBSTRUCT,8/25/2014 2:30,8/25/2014 1:54,,14XX BLOCK OF BROADWAY,E,E2,8400.1017,0,0,"(0.0, 0.0)",8,2014
124919,2014282849,4899,0,OBSTRUCT,4800,OBSTRUCT,8/25/2014 2:30,8/25/2014 1:54,,14XX BLOCK OF BROADWAY,E,E2,8400.1008,-122.3207714,47.61351951,"(47.613519513, -122.320771379)",8,2014
1048755,2014282846,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,8/25/2014 2:25,8/25/2014 2:03,,71XX BLOCK OF MARTIN LUTHER KING JR WY S,S,S1,11000.1011,0,0,"(0.0, 0.0)",8,2014
38457,2014282861,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/25/2014 2:09,8/25/2014 2:09,8/25/2014 2:09,25XX BLOCK OF SW BARTON ST,F,F2,11402.1029,-122.365221,47.52102254,"(47.521022538, -122.365221005)",8,2014
1044674,2014282861,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/25/2014 2:09,8/25/2014 2:09,8/25/2014 2:09,25XX BLOCK OF SW BARTON ST,F,F2,11400.3007,0,0,"(0.0, 0.0)",8,2014
1043844,2014282851,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 1:55,8/25/2014 0:15,8/25/2014 1:50,7XX BLOCK OF 6 AV,K,K1,8500.1007,0,0,"(0.0, 0.0)",8,2014
38433,2014282838,X,21,DISTURBANCE-OTH,X,DISTURBANCE,8/25/2014 1:42,8/25/2014 1:42,,34XX BLOCK OF 36 AV W,Q,Q1,5600.1,-122.4036039,47.65134447,"(47.651344469, -122.403603939)",8,2014
1043889,2014282839,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/25/2014 1:42,8/24/2014 21:30,8/25/2014 1:42,43XX BLOCK OF SW BEVERIDGE PL,W,W3,10600.4,0,0,"(0.0, 0.0)",8,2014
1043841,2014282838,X,21,DISTURBANCE-OTH,X,DISTURBANCE,8/25/2014 1:42,8/25/2014 1:42,,34XX BLOCK OF 36 AV W,Q,Q1,5600.1,0,0,"(0.0, 0.0)",8,2014
1078951,2014282828,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 1:19,8/24/2014 20:15,8/25/2014 1:00,BROADWAY / E UNION ST,E,E2,7500.4022,-122.3207656,47.6129611,"(47.612961104, -122.320765586)",8,2014
38434,2014282828,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/25/2014 1:19,8/24/2014 20:15,8/25/2014 1:00,BROADWAY / E UNION ST,E,E2,7500.4016,-122.3207656,47.6129611,"(47.612961104, -122.320765586)",8,2014
1067170,2014282810,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,8/25/2014 0:57,8/25/2014 0:57,,22XX BLOCK OF 7 AV,M,M2,7200.1046,-122.3407045,47.61697878,"(47.616978781, -122.340704482)",8,2014
38458,2014282810,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,8/25/2014 0:57,8/25/2014 0:57,,22XX BLOCK OF 7 AV,D,D2,7200.1049,-122.3407045,47.61697878,"(47.616978781, -122.340704482)",8,2014
1044859,2014282794,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 0:34,8/24/2014 23:30,8/25/2014 0:34,35XX BLOCK OF W RUFFNER ST,Q,Q1,5700.6009,0,0,"(0.0, 0.0)",8,2014
38491,2014282658,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/25/2014 0:24,8/24/2014 14:30,8/24/2014 23:15,50XX BLOCK OF 12 AV NE,U,U1,4400.4007,-122.3152286,47.66568133,"(47.665681327, -122.315228621)",8,2014
1116503,2014282658,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/25/2014 0:24,8/24/2014 14:30,8/24/2014 23:15,50XX BLOCK OF 12 AV NE,U,U3,4400.4007,-122.3152286,47.66568133,"(47.665681327, -122.315228621)",8,2014
1048252,2014906817,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/25/2014 0:23,8/22/2014 23:30,8/23/2014 11:30,16 AV,G,G1,7900.3007,0,0,"(0.0, 0.0)",8,2014
38364,2014282678,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/25/2014 0:18,8/24/2014 20:42,,5XX BLOCK OF 1 AV W,Q,Q3,7100.2007,-122.3580199,47.62393445,"(47.623934451, -122.358019949)",8,2014
1045232,2014282678,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/25/2014 0:18,8/24/2014 20:42,,5XX BLOCK OF 1 AV W,Q,Q3,7100.2004,0,0,"(0.0, 0.0)",8,2014
1093045,2014282784,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/25/2014 0:17,8/25/2014 0:17,,26XX BLOCK OF 2 AV,M,M1,8001.1,-122.3492899,47.61619035,"(47.61619035, -122.34928988)",8,2014
38365,2014282784,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,8/25/2014 0:17,8/25/2014 0:17,,26XX BLOCK OF 2 AV,D,D1,8001.1008,-122.3492899,47.61619035,"(47.61619035, -122.34928988)",8,2014
38449,2014282650,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/25/2014 0:06,8/23/2014 21:30,8/24/2014 8:45,20XX BLOCK OF BOYLSTON AV E,D,D3,6600.2011,-122.3234661,47.6375274,"(47.637527401, -122.32346609)",8,2014
1093341,2014282650,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,8/25/2014 0:06,8/23/2014 21:30,8/24/2014 8:45,20XX BLOCK OF BOYLSTON AV E,D,D2,6600.301,-122.3234661,47.6375274,"(47.637527401, -122.32346609)",8,2014
1043853,2014282762,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/24/2014 23:45,8/24/2014 23:43,,26XX BLOCK OF SW BARTON ST,F,F2,11400.3007,0,0,"(0.0, 0.0)",8,2014
38620,2014282762,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/24/2014 23:45,8/24/2014 23:43,,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.367312,47.52102758,"(47.521027582, -122.367311991)",8,2014
1066005,2014282565,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,8/24/2014 23:41,8/17/2014 0:00,8/24/2014 23:00,13XX BLOCK OF S JUDKINS ST,O,O1,9400.5005,-122.3154127,47.59154285,"(47.591542847, -122.315412693)",8,2014
38641,2014282565,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,8/24/2014 23:41,8/17/2014 0:00,8/24/2014 23:00,13XX BLOCK OF S JUDKINS ST,R,R1,9400.5006,-122.3154127,47.59154285,"(47.591542847, -122.315412693)",8,2014
1044633,2014282734,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 23:12,8/24/2014 16:00,8/24/2014 23:05,BELLEVUE AV / E PINE ST,E,E2,8400.1011,-122.3268074,47.61521542,"(47.615215416, -122.326807388)",8,2014
38632,2014282734,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 23:12,8/24/2014 16:00,8/24/2014 23:05,BELLEVUE AV / E PINE ST,E,E3,8400.3004,-122.3268074,47.61521542,"(47.615215416, -122.326807388)",8,2014
1043843,2014282721,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/24/2014 22:50,8/24/2014 22:50,,29XX BLOCK OF S BRIGHTON ST,S,S1,11000.5008,0,0,"(0.0, 0.0)",8,2014
38574,2014282721,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,8/24/2014 22:50,8/24/2014 22:50,,29XX BLOCK OF S BRIGHTON ST,S,S1,11002.2018,-122.2952904,47.54132221,"(47.541322206, -122.29529035)",8,2014
1044631,2014282715,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,8/24/2014 22:48,8/24/2014 22:48,,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1009,0,0,"(0.0, 0.0)",8,2014
331286,2014282715,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,8/24/2014 22:48,8/24/2014 22:48,,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.3345243,47.70233163,"(47.702331627, -122.334524327)",8,2014
38580,2014282713,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/24/2014 22:45,8/24/2014 22:45,,S HENDERSON ST / RAINIER AV S,S,S3,11800.4006,-122.2699871,47.52330676,"(47.523306764, -122.269987093)",8,2014
1056818,2014282713,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/24/2014 22:45,8/24/2014 22:45,,S HENDERSON ST / RAINIER AV S,S,S3,11800.4,-122.2699871,47.52330676,"(47.523306764, -122.269987093)",8,2014
38579,2014282635,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,8/24/2014 22:39,8/24/2014 21:35,,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.5003,-122.292841,47.72379509,"(47.723795094, -122.292840975)",8,2014
1047133,2014282635,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,8/24/2014 22:39,8/24/2014 21:35,,130XX BLOCK OF LAKE CITY WY NE,L,L1,100.3006,0,0,"(0.0, 0.0)",8,2014
38644,2014282700,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 22:35,8/24/2014 22:35,,4 AV / STEWART ST,M,M2,8100.2003,-122.3387343,47.61229157,"(47.612291571, -122.338734303)",8,2014
1047134,2014282700,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 22:35,8/24/2014 22:35,,4 AV / STEWART ST,M,M2,7200.1068,-122.3387343,47.61229157,"(47.61229157, -122.338734303)",8,2014
1044630,2014282691,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,8/24/2014 22:28,8/11/2014 20:15,,122XX BLOCK OF PHINNEY AV N,B,B1,402.4003,0,0,"(0.0, 0.0)",8,2014
38587,2014282685,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/24/2014 22:21,8/24/2014 22:21,,BROADWAY / E PINE ST,E,E2,8400.1007,-122.3208022,47.61523375,"(47.615233745, -122.320802171)",8,2014
1119749,2014282685,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,8/24/2014 22:21,8/24/2014 22:21,,BROADWAY / E PINE ST,E,E1,8400.1,-122.3208022,47.61523375,"(47.615233745, -122.320802171)",8,2014
38645,2014282686,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 22:19,8/24/2014 22:00,,5 AV N / JOHN ST,Q,Q3,7200.1071,-122.3476125,47.619739,"(47.619739004, -122.347612494)",8,2014
1043885,2014282686,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 22:19,8/24/2014 22:00,,5 AV N / JOHN ST,D,D1,7200.1026,-122.3476125,47.619739,"(47.619739004, -122.347612494)",8,2014
38577,2014282677,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,8/24/2014 22:16,8/24/2014 22:16,,24XX BLOCK OF S JACKSON ST,G,G3,8900.3023,-122.3005106,47.59927753,"(47.59927753, -122.300510574)",8,2014
1046737,2014906850,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 22:03,8/23/2014 22:20,8/24/2014 6:00,20XX BLOCK OF 14 AV W,Q,Q2,5802.2008,0,0,"(0.0, 0.0)",8,2014
1052219,2014282659,2304,3,THEFT-AUTO PARTS,2300,OTHER PROPERTY,8/24/2014 21:54,8/24/2014 21:54,,79XX BLOCK OF MARTIN LUTHER KING JR WY S,O,O3,11700.1001,0,0,"(0.0, 0.0)",8,2014
38638,2014282649,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/24/2014 21:43,8/24/2014 21:43,,7XX BLOCK OF W GALER ST,Q,Q2,6900.2006,-122.3670483,47.6323134,"(47.632313402, -122.367048313)",8,2014
1109931,2014282649,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/24/2014 21:43,8/24/2014 21:43,,7XX BLOCK OF W GALER ST,Q,Q2,6900.201,-122.3670483,47.6323134,"(47.632313402, -122.367048313)",8,2014
1044097,2014282602,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 21:42,8/24/2014 21:01,,16XX BLOCK OF 41 AV E,C,C3,6300.2004,0,0,"(0.0, 0.0)",8,2014
38626,2014282602,2305,0,THEFT-CARPROWL,2300,CAR PROWL,8/24/2014 21:42,8/24/2014 21:01,,16XX BLOCK OF 41 AV E,C,C3,6300.2007,-122.2799096,47.63394658,"(47.633946577, -122.279909566)",8,2014
1045339,2014282639,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/24/2014 21:37,8/19/2014 18:00,,46XX BLOCK OF S WILLOW ST,S,S1,11101.1004,0,0,"(0.0, 0.0)",8,2014
38639,2014282639,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,8/24/2014 21:37,8/19/2014 18:00,,46XX BLOCK OF S WILLOW ST,S,S2,11101.1005,-122.2733924,47.54068784,"(47.540687842, -122.273392398)",8,2014
1043837,2014282543,5309,0,HARASSMENT,5300,THREATS,8/24/2014 21:33,8/24/2014 19:00,,46XX BLOCK OF MERIDIAN AV N,J,J3,5100.1002,0,0,"(0.0, 0.0)",8,2014
38578,2014282543,5309,0,HARASSMENT,5300,THREATS,8/24/2014 21:33,8/24/2014 19:00,,46XX BLOCK OF MERIDIAN AV N,B,B3,5100.1002,-122.3337382,47.66274885,"(47.662748854, -122.333738245)",8,2014
1043829,2014282509,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/24/2014 21:19,8/24/2014 18:30,,14XX BLOCK OF ALASKAN WY,M,M3,8100.1027,0,0,"(0.0, 0.0)",8,2014
38588,2014282509,2399,3,THEFT-OTH,2300,OTHER PROPERTY,8/24/2014 21:19,8/24/2014 18:30,,14XX BLOCK OF ALASKAN WY,M,M1,8100.105,-122.3417479,47.6072567,"(47.6072567, -122.341747901)",8,2014
1045341,2014282606,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/24/2014 20:58,8/18/2014 9:00,8/24/2014 10:00,88XX BLOCK OF 16 AV SW,F,F2,11400.3,0,0,"(0.0, 0.0)",8,2014
38637,2014282606,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,8/24/2014 20:58,8/18/2014 9:00,8/24/2014 10:00,88XX BLOCK OF 16 AV SW,F,F2,11402.1,-122.3550936,47.5237881,"(47.523788101, -122.355093587)",8,2014
38643,2014282598,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/24/2014 20:57,8/24/2014 20:57,,125XX BLOCK OF FREMONT AV N,N,N1,402.2005,-122.3503251,47.72049608,"(47.720496078, -122.350325118)",8,2014
1109930,2014282598,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,8/24/2014 20:57,8/24/2014 20:57,,125XX BLOCK OF FREMONT AV N,B,B1,402.5,-122.3503251,47.72049608,"(47.720496078, -122.350325118)",8,2014
1050716,2014282597,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/24/2014 20:54,8/24/2014 20:40,8/24/2014 20:50,14XX BLOCK OF S WASHINGTON ST,G,G2,9000.3005,0,0,"(0.0, 0.0)",8,2014
38589,2014282597,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,8/24/2014 20:54,8/24/2014 20:40,8/24/2014 20:50,14XX BLOCK OF S WASHINGTON ST,G,G2,9000.2005,-122.3135058,47.60084833,"(47.600848327, -122.313505801)",8,2014
